customer_id,date_of_birth,borough,neighborhood,zip_code,name,_rescued_data
12384.0,30-05-2017,MANHATTAN,LOWER MANHATTAN,10004,"Schreiber, Dominik",null
12385.0,31-01-2005,BROOKLYN,SUNSET PARK,11220,"Lange, Hannes",null
12387.0,01-01-2000,QUEENS,NORTHWEST QUEENS,11106,"Groß, Ella",null
12388.0,05-03-2009,QUEENS,SOUTHEAST QUEENS,11422,"Voelker, Julian",null
12389.0,14-08-2017,QUEENS,SOUTHEAST QUEENS,11005,"Ziegler, Lina",null
12390.0,26-02-2017,QUEENS,WEST QUEENS,11369,"Hofmann, Laurin",null
12391.0,01-01-2000,QUEENS,SOUTHWEST QUEENS,11415,"Weber, Luca",null
12392.0,01-01-2000,QUEENS,SOUTHWEST QUEENS,11420,"Barth, Moritz",null
12393.0,22-10-2012,BROOKLYN,BUSHWICK AND WILLIAMSBURG,11221,"Schmitt, Victoria",null
12394.0,19-04-2006,BROOKLYN,SOUTHERN BROOKLYN,11223,"Kühn, Dominik",null
12395.0,08-02-2014,MANHATTAN,CENTRAL HARLEM,10027,"Voelker, Theo",null
12397.0,18-08-2016,QUEENS,SOUTHWEST QUEENS,11416,"Ziegler, Ella",null
12399.0,25-08-2011,QUEENS,SOUTHEAST QUEENS,11428,"Förster, Lara",null
12400.0,08-11-2006,QUEENS,WEST QUEENS,11378,"Reuter, Charlotte",null
12401.0,21-01-2002,STATEN ISLAND,PORT RICHMOND,10303,"Otto, Luisa",null
12403.0,29-07-2015,BRONX,NORTHEAST BRONX,10470,"Meyer, Marie",null
12404.0,26-06-2002,BROOKLYN,FLATBUSH,11226,"Schilling, Timo",null
12405.0,01-01-2009,QUEENS,CENTRAL QUEENS,11365,"Adam, Maximilian",null
12406.0,18-03-1975,QUEENS,JAMAICA,11433,"Winkler, Elisa",null
12408.0,18-08-2017,BROOKLYN,BOROUGH PARK,11230,"Meyer, Luis",null
12409.0,29-11-2004,MANHATTAN,CENTRAL HARLEM,10027,"Möller, Felix",null
12410.0,27-02-2001,MANHATTAN,UPPER EAST SIDE,10044,"Langer, Anton",null
12413.0,05-09-2006,QUEENS,JAMAICA,11436,"Frank, Anton",null
12414.0,01-01-2000,BRONX,CENTRAL BRONX,10460,"Krämer, Pascal",null
12415.0,28-04-2017,BRONX,HUNTS POINT AND MOTT HAVEN,10454,"Böhm, Nele",null
12417.0,06-01-2002,BRONX,NORTHEAST BRONX,10466,"Schütz, Anna",null
12418.0,24-09-2017,BROOKLYN,CENTRAL BROOKLYN,11213,"Günther, Linus",null
12420.0,01-01-2000,BROOKLYN,BUSHWICK AND WILLIAMSBURG,11221,"Walter, Julian",null
12421.0,31-07-1999,MANHATTAN,UPPER EAST SIDE,10128,"Wirth, Alexander",null
12422.0,26-06-2014,QUEENS,NORTH QUEENS,11356,"Winkler, Marco",null
12423.0,18-02-2013,QUEENS,NORTH QUEENS,11358,"Fuchs, Ole",null
12424.0,23-03-1988,QUEENS,NORTHWEST QUEENS,11101,"Busch, Hannes",null
12426.0,24-05-2009,QUEENS,SOUTHEAST QUEENS,11411,"Groß, Elias",null
12427.0,05-12-1988,STATEN ISLAND,SOUTH SHORE,10312,"Beck, Aaron",null
12428.0,10-11-2009,STATEN ISLAND,MID-ISLAND,10314,"Weiß, Nico",null
12430.0,18-09-2008,BRONX,HIGH BRIDGE AND MORRISANIA,10452,"Jäger, Henry",null
12431.0,08-08-1998,BROOKLYN,NORTHWEST BROOKLYN,11201,"Jung, Oskar",null
12432.0,05-01-2016,BROOKLYN,NORTHWEST BROOKLYN,11205,"Pohl, Moritz",null
12433.0,16-05-2005,BROOKLYN,CENTRAL BROOKLYN,11213,"Schuster, Anna",null
12435.0,07-05-2006,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10031,"Stephan, Pascal",null
12437.0,04-01-2010,QUEENS,NORTHWEST QUEENS,11104,"Schröter, Antonia",null
12438.0,03-01-1993,QUEENS,NORTHWEST QUEENS,11106,"Fuchs, Sofia",null
12439.0,16-05-2005,QUEENS,ROCKAWAYS,11692,"Keller, Sebastian",null
12440.0,01-01-1999,STATEN ISLAND,PORT RICHMOND,10302,"Meyer, Johannes",null
12441.0,16-09-2017,QUEENS,SOUTHWEST QUEENS,11417,"Fuchs, Mia",null
12443.0,08-09-2014,BRONX,HIGH BRIDGE AND MORRISANIA,10456,"Werner, Anton",null
12444.0,03-09-2018,BRONX,HUNTS POINT AND MOTT HAVEN,10474,"Sauer, Finn",null
12445.0,22-02-2011,BRONX,SOUTHEAST BRONX,10461,"Braun, Ole",null
12446.0,07-11-2012,BROOKLYN,SOUTHWEST BROOKLYN,11209,"Schmid, Luisa",null
12448.0,20-10-2011,BROOKLYN,NORTHWEST BROOKLYN,11217,"Maier, Jonas",null
12449.0,24-12-1995,MANHATTAN,UPPER WEST SIDE,10024,"Baumann, Ben",null
12451.0,01-01-2008,QUEENS,NORTHEAST QUEENS,11361,"Schröter, Charlotte",null
12452.0,03-01-2013,QUEENS,CENTRAL QUEENS,11366,"Werner, Jonathan",null
12453.0,21-06-2007,QUEENS,JAMAICA,11436,"Dietrich, Florian",null
12454.0,16-05-2005,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10040,"Graf, Charlotte",null
12455.0,15-10-2018,QUEENS,WEST CENTRAL QUEENS,11385,"Reuter, Sofia",null
12456.0,29-11-2012,QUEENS,WEST QUEENS,11369,"Voigt, Victoria",null
12457.0,01-01-2000,BRONX,BRONX PARK AND FORDHAM,10467,"Sauer, Elias",null
12458.0,15-12-1992,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10032,"Kühn, Marlene",null
12459.0,25-01-2004,BROOKLYN,NORTHWEST BROOKLYN,11205,"Heinrichs, Jakob",null
12460.0,20-08-2016,BROOKLYN,NORTHWEST BROOKLYN,11217,"Lange, Sarah",null
12461.0,16-05-2008,MANHATTAN,UPPER EAST SIDE,10028,"Lehmann, Greta",null
12462.0,01-01-1999,QUEENS,NORTHWEST QUEENS,11106,"Braun, Nora",null
12463.0,01-01-2000,QUEENS,WEST QUEENS,11373,"Otto, Luca",null
12464.0,01-01-1999,QUEENS,SOUTHWEST QUEENS,11414,"Hahn, Luis",null
12466.0,09-12-2010,BROOKLYN,SOUTHERN BROOKLYN,11223,"Schröder, Lennard",null
12467.0,03-09-2005,BROOKLYN,SOUTHERN BROOKLYN,11229,"Schmid, Jakob",null
12469.0,06-09-1998,BROOKLYN,FLATBUSH,11226,"Kuhnert, Elisa",null
12470.0,06-02-2008,MANHATTAN,CHELSEA AND CLINTON,10020,"Arnold, Pascal",null
12471.0,02-06-1998,BROOKLYN,GREENPOINT,11222,"Wolf, Carlotta",null
12472.0,26-02-2007,MANHATTAN,UPPER EAST SIDE,10075,"Voelker, Lotta",null
12473.0,04-03-2017,QUEENS,NORTHEAST QUEENS,11364,"Vogel, Emil",null
12474.0,16-05-2008,QUEENS,ROCKAWAYS,11694,"Schwarz, Nils",null
12475.0,25-09-2018,QUEENS,ROCKAWAYS,11695,"Lange, David",null
12477.0,15-05-1985,QUEENS,SOUTHEAST QUEENS,11428,"Ziegler, Philipp",null
12479.0,16-05-2005,BRONX,CENTRAL BRONX,10460,"Dietrich, Nico",null
12480.0,09-10-2007,BROOKLYN,BOROUGH PARK,11218,"Böhm, Lennard",null
12481.0,06-05-2014,BROOKLYN,NORTHWEST BROOKLYN,11231,"Kaiser, Marlene",null
12482.0,09-10-2017,BROOKLYN,FLATBUSH,11226,"Dietz, Julius",null
12483.0,16-10-2017,BROOKLYN,EAST NEW YORK AND NEW LOTS,11207,"Roth, Mia",null
12484.0,18-10-2000,MANHATTAN,CENTRAL HARLEM,10027,"Adam, Lea",null
12485.0,11-03-2007,MANHATTAN,UPPER EAST SIDE,10028,"Groß, Alexander",null
12487.0,09-08-1986,QUEENS,NORTHEAST QUEENS,11362,"Günther, Marie",null
12488.0,20-08-2001,QUEENS,NORTH QUEENS,11360,"Graf, Maxim",null
12489.0,01-01-2000,BROOKLYN,FLATBUSH,11226,"Braun, Hanna",null
12490.0,16-05-2005,BRONX,NORTHEAST BRONX,10475,"Schmidt, Luis",null
12491.0,01-01-2000,QUEENS,NORTHWEST QUEENS,11101,"Schmid, Johannes",null
12492.0,09-01-2002,BRONX,CENTRAL BRONX,10453,"Adam, Vincent",null
12493.0,02-04-2005,QUEENS,NORTHWEST QUEENS,11105,"Busch, Niklas",null
12497.0,10-05-2017,BRONX,HUNTS POINT AND MOTT HAVEN,10459,"Schütz, Emil",null
12498.0,15-07-2015,BRONX,HUNTS POINT AND MOTT HAVEN,10455,"Simon, Greta",null
12500.0,11-11-2018,BROOKLYN,EAST NEW YORK AND NEW LOTS,11207,"Voelker, Luisa",null
12501.0,17-03-2015,MANHATTAN,GREENWICH VILLAGE AND SOHO,10013,"Graf, Alina",null
12503.0,24-03-2004,QUEENS,NORTHWEST QUEENS,11102,"Koch, Levi",null
12504.0,13-02-2018,QUEENS,WEST CENTRAL QUEENS,11374,"Jung, Jakob",null
12506.0,01-01-1999,BROOKLYN,CANARSIE AND FLATLANDS,11239,"Paul, Julius",null
12509.0,03-05-2010,MANHATTAN,EAST HARLEM,10029,"Heinrich, Julius",null
12510.0,24-09-2018,MANHATTAN,GRAMERCY PARK AND MURRAY HILL,10010,"Förster, Jonathan",null
12511.0,04-01-1992,MANHATTAN,UPPER EAST SIDE,10075,"Meyer, David",null
12512.0,01-01-1999,MANHATTAN,UPPER WEST SIDE,10023,"Roth, Laurin",null
12513.0,01-01-2000,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10031,"Michel, Jule",null
12515.0,09-02-2014,QUEENS,WEST CENTRAL QUEENS,11375,"Adam, Marlene",null
12516.0,06-09-1994,STATEN ISLAND,PORT RICHMOND,10302,"Brandt, Tom",null
12517.0,27-11-2004,STATEN ISLAND,PORT RICHMOND,10310,"Heinrichs, Marie",null
12518.0,06-03-2012,BROOKLYN,SOUTHWEST BROOKLYN,11228,"Lehmann, Maxim",null
12520.0,10-02-1991,MANHATTAN,GREENWICH VILLAGE AND SOHO,10013,"Sommer, Tom",null
12522.0,26-06-2018,QUEENS,SOUTHEAST QUEENS,11005,"Klein, Clara",null
12524.0,07-06-1980,QUEENS,SOUTHWEST QUEENS,11421,"Groß, Marco",null
12525.0,18-06-2014,STATEN ISLAND,MID-ISLAND,10314,"Sommer, Hannes",null
12526.0,01-01-2000,QUEENS,SOUTHWEST QUEENS,11416,"Lorenz, Aaron",null
12527.0,07-08-2011,STATEN ISLAND,STAPLETON AND ST. GEORGE,10304,"Hoffmann, Dennis",null
12528.0,10-10-2006,BRONX,CENTRAL BRONX,10460,"Weiß, David",null
12529.0,07-08-2006,BRONX,CENTRAL BRONX,10453,"Förster, Charlotte",null
12530.0,03-09-2017,BRONX,KINGSBRIDGE AND RIVERDALE,10471,"Schreiber, Marco",null
12531.0,16-05-2005,BRONX,SOUTHEAST BRONX,10462,"Ludwig, Alexander",null
12532.0,15-07-1993,MANHATTAN,CENTRAL HARLEM,10030,"Frank, Lina",null
12533.0,13-03-2006,MANHATTAN,CENTRAL HARLEM,10037,"Pohl, Luca",null
12534.0,06-01-1993,MANHATTAN,CHELSEA AND CLINTON,10001,"Becker, Jakob",null
12535.0,01-07-2007,MANHATTAN,UPPER EAST SIDE,10128,"Schmid, Sebastian",null
12536.0,14-08-2007,QUEENS,JAMAICA,11435,"Braun, Lara",null
12537.0,30-10-2017,QUEENS,CENTRAL QUEENS,11367,"Schäfer, Ronja",null
12538.0,08-06-2002,QUEENS,NORTHWEST QUEENS,11103,"Stephan, Tim",null
12539.0,28-09-2011,QUEENS,NORTHWEST QUEENS,11104,"Richter, Luis",null
12541.0,25-09-1992,MANHATTAN,LOWER EAST SIDE,10009,"Zimmermann, Carlotta",null
12542.0,07-05-2012,BROOKLYN,FLATBUSH,11203,"Ziegler, Elias",null
12543.0,31-03-2009,BROOKLYN,FLATBUSH,11210,"Schröder, Johannes",null
12544.0,12-10-1996,QUEENS,NORTHEAST QUEENS,11362,"Richter, Luisa",null
12546.0,12-12-2010,QUEENS,NORTH QUEENS,11358,"Meyer, Greta",null
12547.0,29-04-2013,QUEENS,CENTRAL QUEENS,11365,"Hahn, Jonathan",null
12549.0,05-12-2016,QUEENS,NORTHWEST QUEENS,11103,"Busch, Frieda",null
12550.0,03-05-2008,QUEENS,JAMAICA,11436,"Roth, Paula",null
12551.0,16-05-2009,QUEENS,SOUTHEAST QUEENS,11426,"Stephan, Hannes",null
12552.0,02-03-2018,QUEENS,SOUTHWEST QUEENS,11415,"Paul, Jonathan",null
12553.0,12-03-2003,QUEENS,SOUTHWEST QUEENS,11418,"Simon, Luisa",null
12554.0,18-07-2012,STATEN ISLAND,PORT RICHMOND,10302,"Martens, Luca",null
12555.0,01-01-1999,STATEN ISLAND,SOUTH SHORE,10308,"Schütz, Jonathan",null
12556.0,10-06-2007,STATEN ISLAND,SOUTH SHORE,10307,"Neumann, Emil",null
12558.0,08-03-2015,BROOKLYN,SOUTHWEST BROOKLYN,11214,"Schröter, Marco",null
12560.0,01-01-2000,BROOKLYN,SOUTHERN BROOKLYN,11224,"Kuhnert, Tim",null
12563.0,29-08-2010,QUEENS,ROCKAWAYS,11694,"Schilling, Nora",null
12564.0,20-07-2017,QUEENS,SOUTHEAST QUEENS,11005,"Arnold, Adrian",null
12565.0,01-01-2000,QUEENS,WEST QUEENS,11368,"Werner, Florian",null
12566.0,17-08-2016,STATEN ISLAND,SOUTH SHORE,10307,"Linke, Sarah",null
12567.0,11-07-1999,BRONX,BRONX PARK AND FORDHAM,10467,"Freitag, Oskar",null
12570.0,16-06-2011,BRONX,HUNTS POINT AND MOTT HAVEN,10455,"Langer, Vincent",null
12571.0,08-05-2008,BRONX,SOUTHEAST BRONX,10464,"Frank, Henry",null
12572.0,02-05-2013,BROOKLYN,SOUTHWEST BROOKLYN,11209,"Sommer, Alexander",null
12574.0,10-02-2013,MANHATTAN,UPPER EAST SIDE,10021,"Lang, Sofia",null
12575.0,30-06-2016,MANHATTAN,CHELSEA AND CLINTON,10036,"Baumann, Dennis",null
12578.0,01-01-2000,MANHATTAN,LOWER EAST SIDE,10003,"Jung, Emil",null
12579.0,01-01-2000,MANHATTAN,LOWER EAST SIDE,10009,"Werner, Oskar",null
12580.0,01-04-2014,QUEENS,JAMAICA,11432,"Schmitt, Niklas",null
12581.0,17-10-2009,QUEENS,NORTHWEST QUEENS,11102,"Förster, Jan",null
12582.0,06-05-2005,QUEENS,WEST QUEENS,11369,"Vogel, Julian",null
12584.0,01-01-1999,BRONX,SOUTHEAST BRONX,10462,"Kühn, Laurin",null
12585.0,01-01-2000,BROOKLYN,SOUTHWEST BROOKLYN,11209,"Scholz, Lotta",null
12586.0,20-04-2009,BROOKLYN,NORTHWEST BROOKLYN,11217,"Hahn, Sarah",null
12587.0,18-12-2013,QUEENS,JAMAICA,11423,"Ziegler, Sofia",null
12588.0,17-09-2018,MANHATTAN,GRAMERCY PARK AND MURRAY HILL,10010,"Schwarz, Carlotta",null
12589.0,22-06-2017,QUEENS,NORTHWEST QUEENS,11102,"Brandt, Dennis",null
12591.0,17-11-2004,QUEENS,SOUTHWEST QUEENS,11416,"Maier, Moritz",null
12592.0,10-08-2011,STATEN ISLAND,PORT RICHMOND,10302,"Hofmann, Linus",null
12593.0,25-09-2016,QUEENS,WEST QUEENS,11377,"Hoffmann, Lotta",null
12594.0,10-07-2009,STATEN ISLAND,SOUTH SHORE,10306,"Paul, Marlene",null
12595.0,22-01-2018,QUEENS,WEST QUEENS,11373,"Schäfer, Dominik",null
12596.0,10-10-2013,STATEN ISLAND,STAPLETON AND ST. GEORGE,10304,"Heinrichs, Helene",null
12597.0,12-11-2010,MANHATTAN,LOWER EAST SIDE,10009,"Wolf, Anna",null
12598.0,25-01-2007,BROOKLYN,SOUTHERN BROOKLYN,11229,"Dietrich, Noah",null
12600.0,17-06-2014,MANHATTAN,GRAMERCY PARK AND MURRAY HILL,10016,"Böhm, Collin",null
12601.0,14-03-2011,MANHATTAN,CHELSEA AND CLINTON,10019,"Walter, Katharina",null
12603.0,01-01-2000,QUEENS,NORTH QUEENS,11358,"Linke, Tobias",null
12605.0,16-04-2007,QUEENS,WEST CENTRAL QUEENS,11385,"Peters, Sebastian",null
12606.0,12-03-1998,QUEENS,SOUTHWEST QUEENS,11416,"Wagner, Melina",null
12607.0,18-01-2016,QUEENS,SOUTHWEST QUEENS,11418,"Walter, Dennis",null
12608.0,02-08-2016,QUEENS,SOUTHWEST QUEENS,11421,"Schreiber, Adrian",null
12609.0,01-01-2000,BROOKLYN,GREENPOINT,11211,"Braun, Sofia",null
12611.0,22-11-2010,BRONX,BRONX PARK AND FORDHAM,10458,"Brandt, Clara",null
12612.0,27-12-2018,BRONX,CENTRAL BRONX,10460,"Simon, Nora",null
12613.0,29-07-2018,BRONX,HIGH BRIDGE AND MORRISANIA,10452,"Sauer, Antonia",null
12614.0,29-08-2004,BRONX,SOUTHEAST BRONX,10472,"Busch, Lina",null
12615.0,14-10-2012,BROOKLYN,SOUTHWEST BROOKLYN,11228,"Ziegler, Mila",null
12616.0,29-04-2009,MANHATTAN,CENTRAL HARLEM,10037,"Ziegler, Lotta",null
12618.0,05-06-2008,MANHATTAN,UPPER EAST SIDE,10065,"Engel, Lotta",null
12620.0,27-02-2017,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10040,"Frank, Nico",null
12621.0,16-05-2005,QUEENS,NORTHEAST QUEENS,11364,"Weber, Aaron",null
12622.0,30-07-2018,QUEENS,NORTH QUEENS,11356,"Hoffmann, Jonas",null
12623.0,16-03-2011,QUEENS,WEST CENTRAL QUEENS,11374,"Fischer, Noah",null
12624.0,16-03-2015,QUEENS,CENTRAL QUEENS,11367,"Koch, Finn",null
12625.0,08-05-1976,QUEENS,CENTRAL QUEENS,11366,"Lehmann, Luis",null
12626.0,08-09-2008,QUEENS,ROCKAWAYS,11697,"Schröder, Ole",null
12630.0,11-02-2009,STATEN ISLAND,STAPLETON AND ST. GEORGE,10304,"Kuhnert, Sofia",null
12631.0,22-03-2015,BROOKLYN,FLATBUSH,11226,"Baumann, Alexander",null
12632.0,21-11-2007,BROOKLYN,CANARSIE AND FLATLANDS,11239,"Seidel, Kilian",null
12633.0,08-07-2014,MANHATTAN,CENTRAL HARLEM,10030,"Engel, Marlene",null
12634.0,01-09-2000,MANHATTAN,GRAMERCY PARK AND MURRAY HILL,10016,"Maier, Noah",null
12636.0,01-01-2000,QUEENS,JAMAICA,11434,"Schröter, Tom",null
12637.0,16-05-2005,MANHATTAN,UPPER WEST SIDE,10025,"Simon, Dominik",null
12638.0,02-08-1999,QUEENS,JAMAICA,11412,"Krämer, Timo",null
12639.0,15-07-2015,QUEENS,ROCKAWAYS,11694,"Michel, Carlotta",null
12641.0,21-02-2007,QUEENS,SOUTHEAST QUEENS,11004,"Beck, Luna",null
12642.0,01-01-2000,BRONX,HIGH BRIDGE AND MORRISANIA,10452,"Heinrichs, Nico",null
12643.0,03-09-2005,BRONX,HUNTS POINT AND MOTT HAVEN,10474,"Scholten, Adrian",null
12644.0,01-01-2000,QUEENS,SOUTHWEST QUEENS,11421,"Freitag, Luis",null
12645.0,15-07-2006,BRONX,SOUTHEAST BRONX,10473,"Graf, Mats",null
12646.0,30-09-2000,BRONX,SOUTHEAST BRONX,10472,"Schreiber, Paul",null
12647.0,01-01-2000,BROOKLYN,BOROUGH PARK,11219,"Köhler, Anton",null
12648.0,27-11-2004,BROOKLYN,NORTHWEST BROOKLYN,11201,"Walter, Tim",null
12649.0,14-09-1993,BROOKLYN,EAST NEW YORK AND NEW LOTS,11207,"Vogel, Elisa",null
12651.0,02-08-2009,QUEENS,WEST CENTRAL QUEENS,11379,"Vogel, Carlotta",null
12652.0,01-04-2012,MANHATTAN,LOWER MANHATTAN,10038,"Dietrich, Anton",null
12653.0,20-08-2013,MANHATTAN,UPPER EAST SIDE,10065,"Pohl, Jonas",null
12654.0,01-01-2000,QUEENS,NORTH QUEENS,11356,"Berger, Philipp",null
12655.0,01-01-1999,QUEENS,NORTHEAST QUEENS,11361,"Kuhn, Nora",null
12656.0,10-04-2004,QUEENS,SOUTHWEST QUEENS,11419,"Stark, Luisa",null
12658.0,18-03-2001,BRONX,HIGH BRIDGE AND MORRISANIA,10451,"Braun, Luis",null
12659.0,01-09-2018,QUEENS,WEST QUEENS,11377,"Arnold, Dennis",null
12660.0,17-10-2007,STATEN ISLAND,SOUTH SHORE,10306,"Kuhn, Lotta",null
12661.0,11-11-2014,BRONX,BRONX PARK AND FORDHAM,10467,"Peters, Lea",null
12662.0,01-01-2000,BROOKLYN,BOROUGH PARK,11204,"Wagner, Tom",null
12664.0,16-05-2005,MANHATTAN,GRAMERCY PARK AND MURRAY HILL,10017,"Sauer, Nils",null
12665.0,29-01-2015,BROOKLYN,SOUTHERN BROOKLYN,11235,"Peters, Adrian",null
12667.0,22-11-2012,MANHATTAN,GRAMERCY PARK AND MURRAY HILL,10010,"Richter, Julius",null
12668.0,16-11-2012,QUEENS,CENTRAL QUEENS,11366,"Kaiser, Peer",null
12669.0,19-10-2004,MANHATTAN,INWOOD AND WASHINGTON HEIGHTS,10032,"Lang, Lara",null
12670.0,25-06-2015,QUEENS,WEST QUEENS,11369,"Groß, Mathilda",null
12671.0,28-11-1994,QUEENS,SOUTHEAST QUEENS,11005,"Wagner, Johannes",null
12672.0,10-04-2011,QUEENS,WEST QUEENS,11378,"Kuhnert, Marie",null
12673.0,29-09-2015,STATEN ISLAND,SOUTH SHORE,10307,"Hahn, Nele",null
12676.0,01-01-2000,MANHATTAN,CENTRAL HARLEM,10026,"Maier, Nora",null
12677.0,23-06-2009,MANHATTAN,CHELSEA AND CLINTON,10001,"Schmitt, Theo",null
12678.0,01-01-2000,MANHATTAN,CHELSEA AND CLINTON,10019,"Heinrich, Maxim",null
12679.0,14-01-2002,MANHATTAN,UPPER EAST SIDE,10044,"Weiß, Alexander",null
12680.0,20-12-2005,QUEENS,NORTHEAST QUEENS,11362,"Heinrich, Jakob",null
12681.0,09-05-2000,STATEN ISLAND,STAPLETON AND ST. GEORGE,10301,"Wagner, Antonia",null
12682.0,14-06-2012,QUEENS,SOUTHEAST QUEENS,11413,"Scholz, Victoria",null
12683.0,18-12-2004,QUEENS,SOUTHEAST QUEENS,11428,"Simon, Katharina",null
12684.0,25-12-2014,STATEN ISLAND,MID-ISLAND,10314,"Lorenz, Clara",null
12686.0,01-01-2000,QUEENS,CENTRAL QUEENS,11366,"Adam, Anna",null
12687.0,21-04-2009,BROOKLYN,BOROUGH PARK,11219,"Fuchs, Mathilda",null
12688.0,01-01-2000,BROOKLYN,NORTHWEST BROOKLYN,11205,"Seidel, Hannes",null
12689.0,06-05-2013,BROOKLYN,EAST NEW YORK AND NEW LOTS,11208,"Simon, Timo",null
12690.0,01-01-2000,BROOKLYN,NORTHWEST BROOKLYN,11201,"Brandt, Marie",null
12692.0,16-05-2009,QUEENS,JAMAICA,11436,"Koch, Sebastian",null
12693.0,02-08-2006,MANHATTAN,GREENWICH VILLAGE AND SOHO,10012,"Hoffmann, Nora",null
12694.0,08-09-2015,MANHATTAN,UPPER WEST SIDE,10024,"Jäger, Samuel",null
12695.0,08-04-2004,QUEENS,NORTHEAST QUEENS,11363,"Horn, Marie",null
12697.0,13-09-2010,QUEENS,JAMAICA,11435,"Schröter, Dominik",null
12698.0,06-04-1999,QUEENS,NORTH QUEENS,11358,"Wagner, Luis",null
12699.0,01-01-2000,BROOKLYN,SUNSET PARK,11220,"Schwarz, Dominik",null
12700.0,03-11-2011,QUEENS,WEST QUEENS,11370,"Koch, Sarah",null
12702.0,28-02-1998,BRONX,HUNTS POINT AND MOTT HAVEN,10454,"Horn, Lennard",null
12703.0,17-10-1999,BRONX,NORTHEAST BRONX,10469,"Berger, Finn",null
12704.0,28-05-2013,MANHATTAN,CHELSEA AND CLINTON,10018,"Schmidt, Greta",null
12705.0,16-04-2008,MANHATTAN,GRAMERCY PARK AND MURRAY HILL,10016,"Wolf, Antonia",null
12706.0,06-08-2008,MANHATTAN,GRAMERCY PARK AND MURRAY HILL,10022,"Voelker, Erik",null
12707.0,23-08-2006,BROOKLYN,NORTHWEST BROOKLYN,11215,"Hoffmann, Noah",null
12708.0,11-06-2014,MANHATTAN,LOWER MANHATTAN,10007,"Bauer, Felix",null
12709.0,01-01-2005,QUEENS,NORTHWEST QUEENS,11106,"Schneider, Jakob",null
12710.0,19-08-2001,STATEN ISLAND,PORT RICHMOND,10302,"Jung, Lea",null
12711.0,06-12-2018,STATEN ISLAND,SOUTH SHORE,10307,"Schröter, Luis",null
12712.0,08-07-2007,BROOKLYN,BOROUGH PARK,11204,"Dietrich, Marie",null
12714.0,13-06-2009,BROOKLYN,BOROUGH PARK,11219,"Horn, Lara",null
12715.0,18-08-2001,BROOKLYN,FLATBUSH,11203,"Martens, Nora",null
12716.0,01-01-2000,BROOKLYN,GREENPOINT,11222,"Müller, Maxim",null
12717.0,21-12-2003,MANHATTAN,CENTRAL HARLEM,10037,"Werner, Paula",null
12718.0,17-03-2018,MANHATTAN,CENTRAL HARLEM,10027,"Böhm, Katharina",null
12719.0,15-06-2015,QUEENS,NORTHWEST QUEENS,11106,"Neumann, Jonathan",null
12720.0,27-10-2004,QUEENS,JAMAICA,11423,"Hoffmann, Johannes",null
12721.0,30-08-2016,QUEENS,SOUTHWEST QUEENS,11419,"Graf, Adrian",null
12722.0,16-05-2009,QUEENS,SOUTHEAST QUEENS,11428,"Voelker, Dennis",null
12723.0,13-12-2012,QUEENS,WEST QUEENS,11373,"Arnold, Nele",null
12724.0,29-05-2010,BRONX,SOUTHEAST BRONX,10464,"Möller, Charlotte",null
12725.0,16-05-2009,MANHATTAN,CENTRAL HARLEM,10037,"Braun, Sarah",null
12726.0,01-01-2000,BRONX,BRONX PARK AND FORDHAM,10468,"Schwarz, Paula",null
12727.0,12-07-2016,MANHATTAN,CHELSEA AND CLINTON,10036,"Kuhn, Hanna",null
12728.0,01-06-2005,MANHATTAN,UPPER EAST SIDE,10028,"Kuhnert, Jakob",null
12729.0,01-01-2000,QUEENS,NORTHWEST QUEENS,11101,"Schröter, Marlene",null
12730.0,01-01-2000,QUEENS,JAMAICA,11436,"Heinrich, Elias",null
12731.0,05-08-2012,BRONX,HIGH BRIDGE AND MORRISANIA,10452,"Otto, Dennis",null
12732.0,16-05-2005,QUEENS,NORTHWEST QUEENS,11102,"Kuhnert, Emil",null
12733.0,05-08-2015,BRONX,SOUTHEAST BRONX,10472,"Weiß, Jakob",null
12734.0,05-02-2009,QUEENS,SOUTHWEST QUEENS,11416,"Otto, Elisa",null
12735.0,25-11-2010,BRONX,KINGSBRIDGE AND RIVERDALE,10463,"Ziegler, Charlotte",null
12736.0,20-01-1999,BROOKLYN,CENTRAL BROOKLYN,11233,"Stark, Noah",null
12737.0,03-03-2010,BROOKLYN,BOROUGH PARK,11219,"Seidel, Mia",null
12738.0,07-02-2004,QUEENS,SOUTHEAST QUEENS,11004,"Bauer, Antonia",null
12739.0,10-04-2013,BROOKLYN,GREENPOINT,11222,"Hofmann, Mila",null
12741.0,16-01-2017,MANHATTAN,CENTRAL HARLEM,10037,"Braun, Lisa",null
12743.0,14-09-2004,STATEN ISLAND,SOUTH SHORE,10308,"Voelker, Marco",null
12744.0,05-03-1975,QUEENS,NORTHWEST QUEENS,11104,"Schröder, Mia",null
12745.0,09-12-2013,QUEENS,JAMAICA,11434,"Scholz, David",null
12746.0,24-02-2010,MANHATTAN,CENTRAL HARLEM,10027,"Bauer, Clara",null
12747.0,29-04-1998,QUEENS,SOUTHEAST QUEENS,11005,"Lange, Antonia",null
