customer_id,date_of_birth,borough,neighborhood,zip_code,first_name,last_name
12409,2004-11-29,manhattan,CENTRAL HARLEM,10027, Felix,Möller
12410,2001-02-27,manhattan,UPPER EAST SIDE,10044, Anton,Langer
12413,2006-09-05,queens,JAMAICA,11436, Anton,Frank
12414,2000-01-01,bronx,CENTRAL BRONX,10460, Pascal,Krämer
12415,2017-04-28,bronx,HUNTS POINT AND MOTT HAVEN,10454, Nele,Böhm
12417,2002-01-06,bronx,NORTHEAST BRONX,10466, Anna,Schütz
12418,2017-09-24,brooklyn,CENTRAL BROOKLYN,11213, Linus,Günther
12420,2000-01-01,brooklyn,BUSHWICK AND WILLIAMSBURG,11221, Julian,Walter
12421,1999-07-31,manhattan,UPPER EAST SIDE,10128, Alexander,Wirth
12422,2014-06-26,queens,NORTH QUEENS,11356, Marco,Winkler
12423,2013-02-18,queens,NORTH QUEENS,11358, Ole,Fuchs
12424,1988-03-23,queens,NORTHWEST QUEENS,11101, Hannes,Busch
12426,2009-05-24,queens,SOUTHEAST QUEENS,11411, Elias,Groß
12427,1988-12-05,staten island,SOUTH SHORE,10312, Aaron,Beck
12428,2009-11-10,staten island,MID-ISLAND,10314, Nico,Weiß
12430,2008-09-18,bronx,HIGH BRIDGE AND MORRISANIA,10452, Henry,Jäger
12431,1998-08-08,brooklyn,NORTHWEST BROOKLYN,11201, Oskar,Jung
12432,2016-01-05,brooklyn,NORTHWEST BROOKLYN,11205, Moritz,Pohl
12433,2005-05-16,brooklyn,CENTRAL BROOKLYN,11213, Anna,Schuster
12435,2006-05-07,manhattan,INWOOD AND WASHINGTON HEIGHTS,10031, Pascal,Stephan
12437,2010-01-04,queens,NORTHWEST QUEENS,11104, Antonia,Schröter
12438,1993-01-03,queens,NORTHWEST QUEENS,11106, Sofia,Fuchs
12439,2005-05-16,queens,ROCKAWAYS,11692, Sebastian,Keller
12440,1999-01-01,staten island,PORT RICHMOND,10302, Johannes,Meyer
12441,2017-09-16,queens,SOUTHWEST QUEENS,11417, Mia,Fuchs
12443,2014-09-08,bronx,HIGH BRIDGE AND MORRISANIA,10456, Anton,Werner
12444,2018-09-03,bronx,HUNTS POINT AND MOTT HAVEN,10474, Finn,Sauer
12445,2011-02-22,bronx,SOUTHEAST BRONX,10461, Ole,Braun
12446,2012-11-07,brooklyn,SOUTHWEST BROOKLYN,11209, Luisa,Schmid
12448,2011-10-20,brooklyn,NORTHWEST BROOKLYN,11217, Jonas,Maier
12449,1995-12-24,manhattan,UPPER WEST SIDE,10024, Ben,Baumann
12451,2008-01-01,queens,NORTHEAST QUEENS,11361, Charlotte,Schröter
12452,2013-01-03,queens,CENTRAL QUEENS,11366, Jonathan,Werner
12453,2007-06-21,queens,JAMAICA,11436, Florian,Dietrich
12454,2005-05-16,manhattan,INWOOD AND WASHINGTON HEIGHTS,10040, Charlotte,Graf
12455,2018-10-15,queens,WEST CENTRAL QUEENS,11385, Sofia,Reuter
12456,2012-11-29,queens,WEST QUEENS,11369, Victoria,Voigt
12457,2000-01-01,bronx,BRONX PARK AND FORDHAM,10467, Elias,Sauer
12458,1992-12-15,manhattan,INWOOD AND WASHINGTON HEIGHTS,10032, Marlene,Kühn
12459,2004-01-25,brooklyn,NORTHWEST BROOKLYN,11205, Jakob,Heinrichs
12460,2016-08-20,brooklyn,NORTHWEST BROOKLYN,11217, Sarah,Lange
12461,2008-05-16,manhattan,UPPER EAST SIDE,10028, Greta,Lehmann
12462,1999-01-01,queens,NORTHWEST QUEENS,11106, Nora,Braun
12463,2000-01-01,queens,WEST QUEENS,11373, Luca,Otto
12464,1999-01-01,queens,SOUTHWEST QUEENS,11414, Luis,Hahn
12466,2010-12-09,brooklyn,SOUTHERN BROOKLYN,11223, Lennard,Schröder
12467,2005-09-03,brooklyn,SOUTHERN BROOKLYN,11229, Jakob,Schmid
12469,1998-09-06,brooklyn,FLATBUSH,11226, Elisa,Kuhnert
12470,2008-02-06,manhattan,CHELSEA AND CLINTON,10020, Pascal,Arnold
12471,1998-06-02,brooklyn,GREENPOINT,11222, Carlotta,Wolf
12472,2007-02-26,manhattan,UPPER EAST SIDE,10075, Lotta,Voelker
12473,2017-03-04,queens,NORTHEAST QUEENS,11364, Emil,Vogel
12474,2008-05-16,queens,ROCKAWAYS,11694, Nils,Schwarz
12475,2018-09-25,queens,ROCKAWAYS,11695, David,Lange
12477,1985-05-15,queens,SOUTHEAST QUEENS,11428, Philipp,Ziegler
12479,2005-05-16,bronx,CENTRAL BRONX,10460, Nico,Dietrich
12480,2007-10-09,brooklyn,BOROUGH PARK,11218, Lennard,Böhm
12481,2014-05-06,brooklyn,NORTHWEST BROOKLYN,11231, Marlene,Kaiser
12482,2017-10-09,brooklyn,FLATBUSH,11226, Julius,Dietz
12483,2017-10-16,brooklyn,EAST NEW YORK AND NEW LOTS,11207, Mia,Roth
12484,2000-10-18,manhattan,CENTRAL HARLEM,10027, Lea,Adam
12485,2007-03-11,manhattan,UPPER EAST SIDE,10028, Alexander,Groß
12487,1986-08-09,queens,NORTHEAST QUEENS,11362, Marie,Günther
12488,2001-08-20,queens,NORTH QUEENS,11360, Maxim,Graf
12489,2000-01-01,brooklyn,FLATBUSH,11226, Hanna,Braun
12490,2005-05-16,bronx,NORTHEAST BRONX,10475, Luis,Schmidt
12491,2000-01-01,queens,NORTHWEST QUEENS,11101, Johannes,Schmid
12492,2002-01-09,bronx,CENTRAL BRONX,10453, Vincent,Adam
12493,2005-04-02,queens,NORTHWEST QUEENS,11105, Niklas,Busch
12497,2017-05-10,bronx,HUNTS POINT AND MOTT HAVEN,10459, Emil,Schütz
12498,2015-07-15,bronx,HUNTS POINT AND MOTT HAVEN,10455, Greta,Simon
12500,2018-11-11,brooklyn,EAST NEW YORK AND NEW LOTS,11207, Luisa,Voelker
12501,2015-03-17,manhattan,GREENWICH VILLAGE AND SOHO,10013, Alina,Graf
12503,2004-03-24,queens,NORTHWEST QUEENS,11102, Levi,Koch
12504,2018-02-13,queens,WEST CENTRAL QUEENS,11374, Jakob,Jung
12506,1999-01-01,brooklyn,CANARSIE AND FLATLANDS,11239, Julius,Paul
12509,2010-05-03,manhattan,EAST HARLEM,10029, Julius,Heinrich
12510,2018-09-24,manhattan,GRAMERCY PARK AND MURRAY HILL,10010, Jonathan,Förster
12511,1992-01-04,manhattan,UPPER EAST SIDE,10075, David,Meyer
12512,1999-01-01,manhattan,UPPER WEST SIDE,10023, Laurin,Roth
12513,2000-01-01,manhattan,INWOOD AND WASHINGTON HEIGHTS,10031, Jule,Michel
12515,2014-02-09,queens,WEST CENTRAL QUEENS,11375, Marlene,Adam
12516,1994-09-06,staten island,PORT RICHMOND,10302, Tom,Brandt
12517,2004-11-27,staten island,PORT RICHMOND,10310, Marie,Heinrichs
12518,2012-03-06,brooklyn,SOUTHWEST BROOKLYN,11228, Maxim,Lehmann
12520,1991-02-10,manhattan,GREENWICH VILLAGE AND SOHO,10013, Tom,Sommer
12522,2018-06-26,queens,SOUTHEAST QUEENS,11005, Clara,Klein
12524,1980-06-07,queens,SOUTHWEST QUEENS,11421, Marco,Groß
12525,2014-06-18,staten island,MID-ISLAND,10314, Hannes,Sommer
12526,2000-01-01,queens,SOUTHWEST QUEENS,11416, Aaron,Lorenz
12527,2011-08-07,staten island,STAPLETON AND ST. GEORGE,10304, Dennis,Hoffmann
12528,2006-10-10,bronx,CENTRAL BRONX,10460, David,Weiß
12529,2006-08-07,bronx,CENTRAL BRONX,10453, Charlotte,Förster
12530,2017-09-03,bronx,KINGSBRIDGE AND RIVERDALE,10471, Marco,Schreiber
12531,2005-05-16,bronx,SOUTHEAST BRONX,10462, Alexander,Ludwig
12532,1993-07-15,manhattan,CENTRAL HARLEM,10030, Lina,Frank
12533,2006-03-13,manhattan,CENTRAL HARLEM,10037, Luca,Pohl
12534,1993-01-06,manhattan,CHELSEA AND CLINTON,10001, Jakob,Becker
12535,2007-07-01,manhattan,UPPER EAST SIDE,10128, Sebastian,Schmid
12536,2007-08-14,queens,JAMAICA,11435, Lara,Braun
12537,2017-10-30,queens,CENTRAL QUEENS,11367, Ronja,Schäfer
12538,2002-06-08,queens,NORTHWEST QUEENS,11103, Tim,Stephan
12539,2011-09-28,queens,NORTHWEST QUEENS,11104, Luis,Richter
12541,1992-09-25,manhattan,LOWER EAST SIDE,10009, Carlotta,Zimmermann
12542,2012-05-07,brooklyn,FLATBUSH,11203, Elias,Ziegler
12543,2009-03-31,brooklyn,FLATBUSH,11210, Johannes,Schröder
12544,1996-10-12,queens,NORTHEAST QUEENS,11362, Luisa,Richter
12546,2010-12-12,queens,NORTH QUEENS,11358, Greta,Meyer
12547,2013-04-29,queens,CENTRAL QUEENS,11365, Jonathan,Hahn
12549,2016-12-05,queens,NORTHWEST QUEENS,11103, Frieda,Busch
12550,2008-05-03,queens,JAMAICA,11436, Paula,Roth
12551,2009-05-16,queens,SOUTHEAST QUEENS,11426, Hannes,Stephan
12552,2018-03-02,queens,SOUTHWEST QUEENS,11415, Jonathan,Paul
12553,2003-03-12,queens,SOUTHWEST QUEENS,11418, Luisa,Simon
12554,2012-07-18,staten island,PORT RICHMOND,10302, Luca,Martens
12555,1999-01-01,staten island,SOUTH SHORE,10308, Jonathan,Schütz
12556,2007-06-10,staten island,SOUTH SHORE,10307, Emil,Neumann
12558,2015-03-08,brooklyn,SOUTHWEST BROOKLYN,11214, Marco,Schröter
12560,2000-01-01,brooklyn,SOUTHERN BROOKLYN,11224, Tim,Kuhnert
12563,2010-08-29,queens,ROCKAWAYS,11694, Nora,Schilling
12564,2017-07-20,queens,SOUTHEAST QUEENS,11005, Adrian,Arnold
12565,2000-01-01,queens,WEST QUEENS,11368, Florian,Werner
12566,2016-08-17,staten island,SOUTH SHORE,10307, Sarah,Linke
12567,1999-07-11,bronx,BRONX PARK AND FORDHAM,10467, Oskar,Freitag
12570,2011-06-16,bronx,HUNTS POINT AND MOTT HAVEN,10455, Vincent,Langer
12571,2008-05-08,bronx,SOUTHEAST BRONX,10464, Henry,Frank
12572,2013-05-02,brooklyn,SOUTHWEST BROOKLYN,11209, Alexander,Sommer
12574,2013-02-10,manhattan,UPPER EAST SIDE,10021, Sofia,Lang
12575,2016-06-30,manhattan,CHELSEA AND CLINTON,10036, Dennis,Baumann
12578,2000-01-01,manhattan,LOWER EAST SIDE,10003, Emil,Jung
12579,2000-01-01,manhattan,LOWER EAST SIDE,10009, Oskar,Werner
12580,2014-04-01,queens,JAMAICA,11432, Niklas,Schmitt
12581,2009-10-17,queens,NORTHWEST QUEENS,11102, Jan,Förster
12582,2005-05-06,queens,WEST QUEENS,11369, Julian,Vogel
12584,1999-01-01,bronx,SOUTHEAST BRONX,10462, Laurin,Kühn
12585,2000-01-01,brooklyn,SOUTHWEST BROOKLYN,11209, Lotta,Scholz
12586,2009-04-20,brooklyn,NORTHWEST BROOKLYN,11217, Sarah,Hahn
12587,2013-12-18,queens,JAMAICA,11423, Sofia,Ziegler
12588,2018-09-17,manhattan,GRAMERCY PARK AND MURRAY HILL,10010, Carlotta,Schwarz
12589,2017-06-22,queens,NORTHWEST QUEENS,11102, Dennis,Brandt
12591,2004-11-17,queens,SOUTHWEST QUEENS,11416, Moritz,Maier
12592,2011-08-10,staten island,PORT RICHMOND,10302, Linus,Hofmann
12593,2016-09-25,queens,WEST QUEENS,11377, Lotta,Hoffmann
12594,2009-07-10,staten island,SOUTH SHORE,10306, Marlene,Paul
12595,2018-01-22,queens,WEST QUEENS,11373, Dominik,Schäfer
12596,2013-10-10,staten island,STAPLETON AND ST. GEORGE,10304, Helene,Heinrichs
12597,2010-11-12,manhattan,LOWER EAST SIDE,10009, Anna,Wolf
12598,2007-01-25,brooklyn,SOUTHERN BROOKLYN,11229, Noah,Dietrich
12600,2014-06-17,manhattan,GRAMERCY PARK AND MURRAY HILL,10016, Collin,Böhm
12601,2011-03-14,manhattan,CHELSEA AND CLINTON,10019, Katharina,Walter
12603,2000-01-01,queens,NORTH QUEENS,11358, Tobias,Linke
12605,2007-04-16,queens,WEST CENTRAL QUEENS,11385, Sebastian,Peters
12606,1998-03-12,queens,SOUTHWEST QUEENS,11416, Melina,Wagner
12607,2016-01-18,queens,SOUTHWEST QUEENS,11418, Dennis,Walter
12608,2016-08-02,queens,SOUTHWEST QUEENS,11421, Adrian,Schreiber
12609,2000-01-01,brooklyn,GREENPOINT,11211, Sofia,Braun
12611,2010-11-22,bronx,BRONX PARK AND FORDHAM,10458, Clara,Brandt
12612,2018-12-27,bronx,CENTRAL BRONX,10460, Nora,Simon
12613,2018-07-29,bronx,HIGH BRIDGE AND MORRISANIA,10452, Antonia,Sauer
12614,2004-08-29,bronx,SOUTHEAST BRONX,10472, Lina,Busch
12615,2012-10-14,brooklyn,SOUTHWEST BROOKLYN,11228, Mila,Ziegler
12616,2009-04-29,manhattan,CENTRAL HARLEM,10037, Lotta,Ziegler
12618,2008-06-05,manhattan,UPPER EAST SIDE,10065, Lotta,Engel
12620,2017-02-27,manhattan,INWOOD AND WASHINGTON HEIGHTS,10040, Nico,Frank
12621,2005-05-16,queens,NORTHEAST QUEENS,11364, Aaron,Weber
12622,2018-07-30,queens,NORTH QUEENS,11356, Jonas,Hoffmann
12623,2011-03-16,queens,WEST CENTRAL QUEENS,11374, Noah,Fischer
12624,2015-03-16,queens,CENTRAL QUEENS,11367, Finn,Koch
12625,1976-05-08,queens,CENTRAL QUEENS,11366, Luis,Lehmann
12626,2008-09-08,queens,ROCKAWAYS,11697, Ole,Schröder
12630,2009-02-11,staten island,STAPLETON AND ST. GEORGE,10304, Sofia,Kuhnert
12631,2015-03-22,brooklyn,FLATBUSH,11226, Alexander,Baumann
12632,2007-11-21,brooklyn,CANARSIE AND FLATLANDS,11239, Kilian,Seidel
12633,2014-07-08,manhattan,CENTRAL HARLEM,10030, Marlene,Engel
12634,2000-09-01,manhattan,GRAMERCY PARK AND MURRAY HILL,10016, Noah,Maier
12636,2000-01-01,queens,JAMAICA,11434, Tom,Schröter
12637,2005-05-16,manhattan,UPPER WEST SIDE,10025, Dominik,Simon
12638,1999-08-02,queens,JAMAICA,11412, Timo,Krämer
12639,2015-07-15,queens,ROCKAWAYS,11694, Carlotta,Michel
12641,2007-02-21,queens,SOUTHEAST QUEENS,11004, Luna,Beck
12642,2000-01-01,bronx,HIGH BRIDGE AND MORRISANIA,10452, Nico,Heinrichs
12643,2005-09-03,bronx,HUNTS POINT AND MOTT HAVEN,10474, Adrian,Scholten
12644,2000-01-01,queens,SOUTHWEST QUEENS,11421, Luis,Freitag
12645,2006-07-15,bronx,SOUTHEAST BRONX,10473, Mats,Graf
12646,2000-09-30,bronx,SOUTHEAST BRONX,10472, Paul,Schreiber
12647,2000-01-01,brooklyn,BOROUGH PARK,11219, Anton,Köhler
12648,2004-11-27,brooklyn,NORTHWEST BROOKLYN,11201, Tim,Walter
12649,1993-09-14,brooklyn,EAST NEW YORK AND NEW LOTS,11207, Elisa,Vogel
12651,2009-08-02,queens,WEST CENTRAL QUEENS,11379, Carlotta,Vogel
12652,2012-04-01,manhattan,LOWER MANHATTAN,10038, Anton,Dietrich
12653,2013-08-20,manhattan,UPPER EAST SIDE,10065, Jonas,Pohl
12654,2000-01-01,queens,NORTH QUEENS,11356, Philipp,Berger
12655,1999-01-01,queens,NORTHEAST QUEENS,11361, Nora,Kuhn
12656,2004-04-10,queens,SOUTHWEST QUEENS,11419, Luisa,Stark
12658,2001-03-18,bronx,HIGH BRIDGE AND MORRISANIA,10451, Luis,Braun
12659,2018-09-01,queens,WEST QUEENS,11377, Dennis,Arnold
12660,2007-10-17,staten island,SOUTH SHORE,10306, Lotta,Kuhn
12661,2014-11-11,bronx,BRONX PARK AND FORDHAM,10467, Lea,Peters
12662,2000-01-01,brooklyn,BOROUGH PARK,11204, Tom,Wagner
12664,2005-05-16,manhattan,GRAMERCY PARK AND MURRAY HILL,10017, Nils,Sauer
12665,2015-01-29,brooklyn,SOUTHERN BROOKLYN,11235, Adrian,Peters
12667,2012-11-22,manhattan,GRAMERCY PARK AND MURRAY HILL,10010, Julius,Richter
12668,2012-11-16,queens,CENTRAL QUEENS,11366, Peer,Kaiser
12669,2004-10-19,manhattan,INWOOD AND WASHINGTON HEIGHTS,10032, Lara,Lang
12670,2015-06-25,queens,WEST QUEENS,11369, Mathilda,Groß
12671,1994-11-28,queens,SOUTHEAST QUEENS,11005, Johannes,Wagner
12672,2011-04-10,queens,WEST QUEENS,11378, Marie,Kuhnert
12673,2015-09-29,staten island,SOUTH SHORE,10307, Nele,Hahn
12676,2000-01-01,manhattan,CENTRAL HARLEM,10026, Nora,Maier
12677,2009-06-23,manhattan,CHELSEA AND CLINTON,10001, Theo,Schmitt
12678,2000-01-01,manhattan,CHELSEA AND CLINTON,10019, Maxim,Heinrich
12679,2002-01-14,manhattan,UPPER EAST SIDE,10044, Alexander,Weiß
12680,2005-12-20,queens,NORTHEAST QUEENS,11362, Jakob,Heinrich
12681,2000-05-09,staten island,STAPLETON AND ST. GEORGE,10301, Antonia,Wagner
12682,2012-06-14,queens,SOUTHEAST QUEENS,11413, Victoria,Scholz
12683,2004-12-18,queens,SOUTHEAST QUEENS,11428, Katharina,Simon
12684,2014-12-25,staten island,MID-ISLAND,10314, Clara,Lorenz
12686,2000-01-01,queens,CENTRAL QUEENS,11366, Anna,Adam
12687,2009-04-21,brooklyn,BOROUGH PARK,11219, Mathilda,Fuchs
12688,2000-01-01,brooklyn,NORTHWEST BROOKLYN,11205, Hannes,Seidel
12689,2013-05-06,brooklyn,EAST NEW YORK AND NEW LOTS,11208, Timo,Simon
12690,2000-01-01,brooklyn,NORTHWEST BROOKLYN,11201, Marie,Brandt
12692,2009-05-16,queens,JAMAICA,11436, Sebastian,Koch
12693,2006-08-02,manhattan,GREENWICH VILLAGE AND SOHO,10012, Nora,Hoffmann
12694,2015-09-08,manhattan,UPPER WEST SIDE,10024, Samuel,Jäger
12695,2004-04-08,queens,NORTHEAST QUEENS,11363, Marie,Horn
12697,2010-09-13,queens,JAMAICA,11435, Dominik,Schröter
12698,1999-04-06,queens,NORTH QUEENS,11358, Luis,Wagner
12699,2000-01-01,brooklyn,SUNSET PARK,11220, Dominik,Schwarz
12700,2011-11-03,queens,WEST QUEENS,11370, Sarah,Koch
12702,1998-02-28,bronx,HUNTS POINT AND MOTT HAVEN,10454, Lennard,Horn
12703,1999-10-17,bronx,NORTHEAST BRONX,10469, Finn,Berger
12704,2013-05-28,manhattan,CHELSEA AND CLINTON,10018, Greta,Schmidt
12705,2008-04-16,manhattan,GRAMERCY PARK AND MURRAY HILL,10016, Antonia,Wolf
12706,2008-08-06,manhattan,GRAMERCY PARK AND MURRAY HILL,10022, Erik,Voelker
12707,2006-08-23,brooklyn,NORTHWEST BROOKLYN,11215, Noah,Hoffmann
12708,2014-06-11,manhattan,LOWER MANHATTAN,10007, Felix,Bauer
12709,2005-01-01,queens,NORTHWEST QUEENS,11106, Jakob,Schneider
12710,2001-08-19,staten island,PORT RICHMOND,10302, Lea,Jung
12711,2018-12-06,staten island,SOUTH SHORE,10307, Luis,Schröter
12712,2007-07-08,brooklyn,BOROUGH PARK,11204, Marie,Dietrich
12714,2009-06-13,brooklyn,BOROUGH PARK,11219, Lara,Horn
12715,2001-08-18,brooklyn,FLATBUSH,11203, Nora,Martens
12716,2000-01-01,brooklyn,GREENPOINT,11222, Maxim,Müller
12717,2003-12-21,manhattan,CENTRAL HARLEM,10037, Paula,Werner
12718,2018-03-17,manhattan,CENTRAL HARLEM,10027, Katharina,Böhm
12719,2015-06-15,queens,NORTHWEST QUEENS,11106, Jonathan,Neumann
12720,2004-10-27,queens,JAMAICA,11423, Johannes,Hoffmann
12721,2016-08-30,queens,SOUTHWEST QUEENS,11419, Adrian,Graf
12722,2009-05-16,queens,SOUTHEAST QUEENS,11428, Dennis,Voelker
12723,2012-12-13,queens,WEST QUEENS,11373, Nele,Arnold
12724,2010-05-29,bronx,SOUTHEAST BRONX,10464, Charlotte,Möller
12725,2009-05-16,manhattan,CENTRAL HARLEM,10037, Sarah,Braun
12726,2000-01-01,bronx,BRONX PARK AND FORDHAM,10468, Paula,Schwarz
12727,2016-07-12,manhattan,CHELSEA AND CLINTON,10036, Hanna,Kuhn
12728,2005-06-01,manhattan,UPPER EAST SIDE,10028, Jakob,Kuhnert
12729,2000-01-01,queens,NORTHWEST QUEENS,11101, Marlene,Schröter
12730,2000-01-01,queens,JAMAICA,11436, Elias,Heinrich
12731,2012-08-05,bronx,HIGH BRIDGE AND MORRISANIA,10452, Dennis,Otto
12732,2005-05-16,queens,NORTHWEST QUEENS,11102, Emil,Kuhnert
12733,2015-08-05,bronx,SOUTHEAST BRONX,10472, Jakob,Weiß
12734,2009-02-05,queens,SOUTHWEST QUEENS,11416, Elisa,Otto
12735,2010-11-25,bronx,KINGSBRIDGE AND RIVERDALE,10463, Charlotte,Ziegler
12736,1999-01-20,brooklyn,CENTRAL BROOKLYN,11233, Noah,Stark
12737,2010-03-03,brooklyn,BOROUGH PARK,11219, Mia,Seidel
12738,2004-02-07,queens,SOUTHEAST QUEENS,11004, Antonia,Bauer
12739,2013-04-10,brooklyn,GREENPOINT,11222, Mila,Hofmann
12741,2017-01-16,manhattan,CENTRAL HARLEM,10037, Lisa,Braun
12743,2004-09-14,staten island,SOUTH SHORE,10308, Marco,Voelker
12744,1975-03-05,queens,NORTHWEST QUEENS,11104, Mia,Schröder
12745,2013-12-09,queens,JAMAICA,11434, David,Scholz
12746,2010-02-24,manhattan,CENTRAL HARLEM,10027, Clara,Bauer
12747,1998-04-29,queens,SOUTHEAST QUEENS,11005, Antonia,Lange
12748,2005-12-14,bronx,NORTHEAST BRONX,10475, Luca,Engel
12749,2000-01-01,brooklyn,FLATBUSH,11225, Kilian,Ziegler
12751,2005-08-14,brooklyn,BUSHWICK AND WILLIAMSBURG,11206, Henry,Busch
12752,2000-01-01,manhattan,GRAMERCY PARK AND MURRAY HILL,10010, Finn,Schröder
12753,2009-10-28,manhattan,INWOOD AND WASHINGTON HEIGHTS,10040, Julius,Beck
12754,2003-11-30,manhattan,UPPER EAST SIDE,10075, Mia,Simon
12756,2010-11-24,staten island,SOUTH SHORE,10306, Helene,Schmidt
12758,2003-05-27,brooklyn,CENTRAL BROOKLYN,11233, Julius,Wirth
12760,2013-05-30,brooklyn,CENTRAL BROOKLYN,11238, Ronja,Stephan
12761,2016-03-29,brooklyn,SUNSET PARK,11220, Alina,Scholten
12763,2002-11-16,queens,ROCKAWAYS,11695, Finn,Roth
12766,2004-06-14,manhattan,GREENWICH VILLAGE AND SOHO,10012, Lina,Sauer
12767,2000-01-01,queens,NORTHWEST QUEENS,11105, Marlene,Klein
12768,2007-08-06,staten island,PORT RICHMOND,10303, Luis,Bauer
12769,2018-02-19,queens,WEST QUEENS,11370, Tom,Groß
12770,2015-03-04,bronx,HIGH BRIDGE AND MORRISANIA,10452, Simon,Kopp
12771,2005-05-16,bronx,SOUTHEAST BRONX,10461, Frieda,Günther
12772,2009-05-21,queens,SOUTHEAST QUEENS,11413, Johanna,Voigt
12773,2005-05-16,brooklyn,BOROUGH PARK,11230, Nils,Groß
12774,2007-07-18,manhattan,INWOOD AND WASHINGTON HEIGHTS,10032, Katharina,Huber
12775,2000-01-01,queens,NORTH QUEENS,11354, Aaron,Möller
12776,2000-01-01,queens,CENTRAL QUEENS,11365, Philipp,Martens
12777,2004-12-01,manhattan,LOWER MANHATTAN,10007, Alexander,Meyer
12778,2005-07-27,queens,SOUTHWEST QUEENS,11416, Felix,Kuhnert
12779,1999-01-01,staten island,PORT RICHMOND,10310, Clara,Kühn
12780,2000-01-01,staten island,MID-ISLAND,10314, Nico,Kühn
12781,2012-10-18,brooklyn,SOUTHWEST BROOKLYN,11228, Paula,Schäfer
12783,2000-01-01,manhattan,INWOOD AND WASHINGTON HEIGHTS,10031, Ole,Lehmann
12784,1996-07-21,queens,SOUTHEAST QUEENS,11004, Dennis,Seidel
12785,2006-04-04,queens,JAMAICA,11412, Nora,Richter
12786,2009-06-04,queens,ROCKAWAYS,11691, Lisa,Hoffmann
12787,2000-01-01,manhattan,INWOOD AND WASHINGTON HEIGHTS,10040, Lisa,Schmid
12788,1979-04-28,queens,NORTH QUEENS,11356, Ben,Dietrich
12789,2015-06-11,queens,SOUTHEAST QUEENS,11005, Helene,Sauer
12792,1999-10-25,queens,SOUTHEAST QUEENS,11428, Emilia,Bauer
12794,2000-01-01,manhattan,INWOOD AND WASHINGTON HEIGHTS,10032, Helene,Wolf
12797,2010-08-24,brooklyn,BOROUGH PARK,11219, Levi,Ziegler
12800,2012-06-25,brooklyn,BOROUGH PARK,11218, Collin,Müller
12801,2009-05-16,manhattan,CENTRAL HARLEM,10039, Ben,Graf
12802,2017-12-25,brooklyn,SOUTHWEST BROOKLYN,11209, Levi,Schäfer
12803,2013-05-26,brooklyn,CANARSIE AND FLATLANDS,11239, David,Paul
12804,1999-03-31,manhattan,UPPER EAST SIDE,10075, Peer,Arnold
12805,2006-04-26,brooklyn,NORTHWEST BROOKLYN,11205, Johanna,Otto
12806,1999-01-01,queens,NORTH QUEENS,11359, Nele,Braun
12807,1960-01-01,staten island,MID-ISLAND,10314, David,Horn
12808,2000-01-01,manhattan,CHELSEA AND CLINTON,10011, Clara,Keller
12811,2000-01-01,queens,JAMAICA,11434, Charlotte,Klein
12812,2012-06-03,queens,SOUTHEAST QUEENS,11429, Erik,Voigt
12814,1996-10-10,bronx,HIGH BRIDGE AND MORRISANIA,10452, Lara,Jäger
12815,2010-02-04,staten island,SOUTH SHORE,10312, Paul,Langer
12817,2010-05-05,bronx,SOUTHEAST BRONX,10473, Dominik,Heinrichs
12818,2010-02-04,bronx,SOUTHEAST BRONX,10472, Charlotte,Kuhnert
12819,2000-01-01,bronx,SOUTHEAST BRONX,10465, Lea,Koch
12821,1997-01-20,manhattan,LOWER EAST SIDE,10009, Jakob,Kaiser
12823,1999-01-01,queens,SOUTHWEST QUEENS,11420, Luis,Schmitt
12824,2013-04-30,brooklyn,SOUTHWEST BROOKLYN,11214, Kilian,Schneider
12825,2004-10-18,queens,SOUTHEAST QUEENS,11411, Philipp,Weiß
12827,2006-07-25,queens,WEST QUEENS,11373, Pascal,Becker
12828,2010-05-19,brooklyn,CANARSIE AND FLATLANDS,11234, Sofia,Schröter
12829,2017-11-27,brooklyn,EAST NEW YORK AND NEW LOTS,11208, Timo,Weber
12830,2013-05-13,brooklyn,FLATBUSH,11226, Lara,Becker
12832,2000-01-01,queens,NORTHWEST QUEENS,11103, Moritz,Schröder
12833,2011-11-28,queens,ROCKAWAYS,11692, Antonia,Schröder
12834,2000-01-01,brooklyn,SUNSET PARK,11232, Florian,Schmitt
12835,2005-05-16,bronx,SOUTHEAST BRONX,10464, Sebastian,Maier
12836,2012-01-22,brooklyn,BUSHWICK AND WILLIAMSBURG,11206, Tim,Lehmann
12837,2004-10-13,manhattan,UPPER EAST SIDE,10075, Mia,Adam
12838,2015-04-22,queens,JAMAICA,11436, Carlotta,Wirth
12839,2003-01-06,manhattan,UPPER WEST SIDE,10023, Pauline,Lange
12840,1994-01-03,manhattan,UPPER EAST SIDE,10128, Lea,Reuter
12841,1993-05-12,manhattan,GRAMERCY PARK AND MURRAY HILL,10017, Clara,Koch
12842,2017-01-31,queens,SOUTHEAST QUEENS,11427, Marco,Voigt
12843,2012-12-05,queens,SOUTHWEST QUEENS,11414, Victoria,Brandt
12844,2005-05-16,queens,WEST QUEENS,11377, Hannes,Schulz
12846,1996-06-25,brooklyn,CENTRAL BROOKLYN,11216, Adrian,Weiß
12847,2000-01-01,bronx,NORTHEAST BRONX,10469, Jule,Lorenz
12848,1999-01-01,brooklyn,CANARSIE AND FLATLANDS,11236, Sofia,Kopp
